Date,mercury,nitrite,ID
1/1/2001,NA,NA,4
1/2/2001,NA,NA,4
1/3/2001,NA,NA,4
1/4/2001,NA,NA,4
1/5/2001,NA,NA,4
1/6/2001,NA,NA,4
1/7/2001,NA,NA,4
1/8/2001,NA,NA,4
1/9/2001,NA,NA,4
1/10/2001,NA,NA,4
1/11/2001,NA,NA,4
1/12/2001,NA,NA,4
1/13/2001,NA,NA,4
1/14/2001,NA,NA,4
1/15/2001,NA,NA,4
1/16/2001,NA,NA,4
1/17/2001,NA,NA,4
1/18/2001,NA,NA,4
1/19/2001,NA,NA,4
1/20/2001,NA,NA,4
1/21/2001,NA,NA,4
1/22/2001,NA,NA,4
1/23/2001,NA,NA,4
1/24/2001,NA,NA,4
1/25/2001,NA,NA,4
1/26/2001,NA,NA,4
1/27/2001,NA,NA,4
1/28/2001,NA,NA,4
1/29/2001,NA,NA,4
1/30/2001,NA,NA,4
1/31/2001,NA,NA,4
2/1/2001,NA,NA,4
2/2/2001,NA,NA,4
2/3/2001,NA,NA,4
2/4/2001,NA,NA,4
2/5/2001,NA,NA,4
2/6/2001,NA,NA,4
2/7/2001,NA,NA,4
2/8/2001,NA,NA,4
2/9/2001,NA,NA,4
2/10/2001,NA,NA,4
2/11/2001,NA,NA,4
2/12/2001,NA,NA,4
2/13/2001,NA,NA,4
2/14/2001,NA,NA,4
2/15/2001,NA,NA,4
2/16/2001,NA,NA,4
2/17/2001,NA,NA,4
2/18/2001,NA,NA,4
2/19/2001,NA,NA,4
2/20/2001,NA,NA,4
2/21/2001,NA,NA,4
2/22/2001,NA,NA,4
2/23/2001,NA,NA,4
2/24/2001,NA,NA,4
2/25/2001,NA,NA,4
2/26/2001,NA,NA,4
2/27/2001,NA,NA,4
2/28/2001,NA,NA,4
3/1/2001,NA,NA,4
3/2/2001,NA,NA,4
3/3/2001,NA,NA,4
3/4/2001,NA,NA,4
3/5/2001,NA,NA,4
3/6/2001,NA,NA,4
3/7/2001,NA,NA,4
3/8/2001,NA,NA,4
3/9/2001,NA,NA,4
3/10/2001,NA,NA,4
3/11/2001,NA,NA,4
3/12/2001,NA,NA,4
3/13/2001,NA,NA,4
3/14/2001,NA,NA,4
3/15/2001,NA,NA,4
3/16/2001,NA,NA,4
3/17/2001,NA,NA,4
3/18/2001,NA,NA,4
3/19/2001,NA,NA,4
3/20/2001,NA,NA,4
3/21/2001,NA,NA,4
3/22/2001,NA,NA,4
3/23/2001,NA,NA,4
3/24/2001,NA,NA,4
3/25/2001,NA,NA,4
3/26/2001,NA,NA,4
3/27/2001,NA,NA,4
3/28/2001,NA,NA,4
3/29/2001,NA,NA,4
3/30/2001,NA,NA,4
3/31/2001,NA,NA,4
4/1/2001,NA,NA,4
4/2/2001,NA,NA,4
4/3/2001,NA,NA,4
4/4/2001,NA,NA,4
4/5/2001,NA,NA,4
4/6/2001,NA,NA,4
4/7/2001,NA,NA,4
4/8/2001,NA,NA,4
4/9/2001,NA,NA,4
4/10/2001,NA,NA,4
4/11/2001,NA,NA,4
4/12/2001,NA,NA,4
4/13/2001,NA,NA,4
4/14/2001,NA,NA,4
4/15/2001,NA,NA,4
4/16/2001,NA,NA,4
4/17/2001,NA,NA,4
4/18/2001,NA,NA,4
4/19/2001,NA,NA,4
4/20/2001,NA,NA,4
4/21/2001,NA,NA,4
4/22/2001,NA,NA,4
4/23/2001,NA,NA,4
4/24/2001,NA,NA,4
4/25/2001,NA,NA,4
4/26/2001,NA,NA,4
4/27/2001,NA,NA,4
4/28/2001,NA,NA,4
4/29/2001,NA,NA,4
4/30/2001,NA,NA,4
5/1/2001,NA,NA,4
5/2/2001,NA,NA,4
