Date,mercury,nitrite,ID
1/1/2002,NA,NA,8
1/2/2002,NA,NA,8
1/3/2002,NA,NA,8
1/4/2002,NA,NA,8
1/5/2002,NA,NA,8
1/6/2002,NA,NA,8
1/7/2002,NA,NA,8
1/8/2002,NA,NA,8
1/9/2002,NA,NA,8
1/10/2002,NA,NA,8
1/11/2002,NA,NA,8
1/12/2002,NA,NA,8
1/13/2002,NA,NA,8
1/14/2002,NA,NA,8
1/15/2002,NA,NA,8
1/16/2002,NA,NA,8
1/17/2002,NA,NA,8
1/18/2002,NA,NA,8
1/19/2002,NA,NA,8
1/20/2002,NA,NA,8
1/21/2002,NA,NA,8
1/22/2002,NA,NA,8
1/23/2002,NA,NA,8
1/24/2002,NA,NA,8
1/25/2002,NA,NA,8
1/26/2002,NA,NA,8
1/27/2002,NA,NA,8
1/28/2002,NA,NA,8
1/29/2002,NA,NA,8
1/30/2002,NA,NA,8
1/31/2002,NA,NA,8
2/1/2002,2.07,0.774,8
2/2/2002,NA,NA,8
2/3/2002,NA,NA,8
2/4/2002,NA,NA,8
2/5/2002,NA,NA,8
2/6/2002,NA,NA,8
2/7/2002,3.25,1.28,8
2/8/2002,NA,NA,8
2/9/2002,NA,NA,8
2/10/2002,NA,NA,8
2/11/2002,NA,NA,8
2/12/2002,NA,NA,8
2/13/2002,1.68,1.14,8
2/14/2002,NA,NA,8
2/15/2002,NA,NA,8
2/16/2002,NA,NA,8
2/17/2002,NA,NA,8
2/18/2002,NA,NA,8
2/19/2002,NA,NA,8
2/20/2002,NA,NA,8
2/21/2002,NA,NA,8
2/22/2002,NA,NA,8
2/23/2002,NA,NA,8
2/24/2002,NA,NA,8
2/25/2002,NA,NA,8
2/26/2002,NA,NA,8
2/27/2002,NA,NA,8
2/28/2002,NA,NA,8
3/1/2002,NA,NA,8
3/2/2002,NA,NA,8
3/3/2002,1.85,1.31,8
3/4/2002,NA,NA,8
3/5/2002,NA,NA,8
3/6/2002,NA,NA,8
3/7/2002,NA,NA,8
3/8/2002,NA,NA,8
3/9/2002,NA,NA,8
3/10/2002,NA,NA,8
3/11/2002,NA,NA,8
3/12/2002,NA,NA,8
3/13/2002,NA,NA,8
3/14/2002,NA,NA,8
3/15/2002,5.72,0.599,8
3/16/2002,NA,NA,8
3/17/2002,NA,NA,8
3/18/2002,NA,NA,8
3/19/2002,NA,NA,8
3/20/2002,NA,NA,8
3/21/2002,6.71,1.39,8
3/22/2002,NA,NA,8
3/23/2002,NA,NA,8
3/24/2002,NA,NA,8
3/25/2002,NA,NA,8
3/26/2002,NA,NA,8
3/27/2002,10.3,0.492,8
3/28/2002,NA,NA,8
3/29/2002,NA,NA,8
3/30/2002,NA,NA,8
3/31/2002,NA,NA,8
4/1/2002,NA,NA,8
4/2/2002,3.45,0.446,8
4/3/2002,NA,NA,8
4/4/2002,NA,NA,8
4/5/2002,NA,NA,8
4/6/2002,NA,NA,8
4/7/2002,NA,NA,8
4/8/2002,4.99,0.562,8
4/9/2002,NA,NA,8
4/10/2002,NA,NA,8
4/11/2002,NA,NA,8
4/12/2002,NA,NA,8
4/13/2002,NA,NA,8
4/14/2002,4.46,0.565,8
4/15/2002,NA,NA,8
4/16/2002,NA,NA,8
4/17/2002,NA,NA,8
4/18/2002,NA,NA,8
4/19/2002,NA,NA,8
4/20/2002,4.31,0.534,8
4/21/2002,NA,NA,8
4/22/2002,NA,NA,8
4/23/2002,NA,NA,8
4/24/2002,NA,NA,8
4/25/2002,NA,NA,8
4/26/2002,2.15,1.13,8
4/27/2002,NA,NA,8
4/28/2002,NA,NA,8
4/29/2002,NA,NA,8
4/30/2002,NA,NA,8
5/1/2002,NA,NA,8
5/2/2002,5.15,0.887,8
5/3/2002,NA,NA,8
5/4/2002,NA,NA,8
5/5/2002,NA,NA,8
5/6/2002,NA,NA,8
5/7/2002,NA,NA,8
5/8/2002,4.94,0.616,8
5/9/2002,NA,NA,8
5/10/2002,NA,NA,8
5/11/2002,NA,NA,8
5/12/2002,NA,NA,8
5/13/2002,NA,NA,8
5/14/2002,3.4,0.341,8
5/15/2002,NA,NA,8
5/16/2002,NA,NA,8
5/17/2002,NA,NA,8
5/18/2002,NA,NA,8
5/19/2002,NA,NA,8
5/20/2002,NA,NA,8
5/21/2002,NA,NA,8
5/22/2002,NA,NA,8
5/23/2002,NA,NA,8
5/24/2002,NA,NA,8
5/25/2002,NA,NA,8
5/26/2002,3.23,0.464,8
5/27/2002,NA,NA,8
5/28/2002,NA,NA,8
5/29/2002,NA,NA,8
5/30/2002,NA,NA,8
5/31/2002,NA,NA,8
6/1/2002,12.2,0.579,8
6/2/2002,NA,NA,8
6/3/2002,NA,NA,8
6/4/2002,NA,NA,8
6/5/2002,NA,NA,8
6/6/2002,NA,NA,8
6/7/2002,6.05,0.605,8
6/8/2002,NA,NA,8
6/9/2002,NA,NA,8
6/10/2002,NA,NA,8
6/11/2002,NA,NA,8
6/12/2002,NA,NA,8
6/13/2002,2.38,0.495,8
6/14/2002,NA,NA,8
6/15/2002,NA,NA,8
6/16/2002,NA,NA,8
6/17/2002,NA,NA,8
6/18/2002,NA,NA,8
6/19/2002,6.87,0.405,8
6/20/2002,NA,NA,8
6/21/2002,NA,NA,8
6/22/2002,NA,NA,8
6/23/2002,NA,NA,8
6/24/2002,NA,NA,8
6/25/2002,2.47,0.388,8
6/26/2002,NA,NA,8
6/27/2002,NA,NA,8
6/28/2002,NA,NA,8
6/29/2002,NA,NA,8
6/30/2002,NA,NA,8
7/1/2002,4.54,0.317,8
7/2/2002,NA,NA,8
7/3/2002,NA,NA,8
7/4/2002,NA,NA,8
7/5/2002,NA,NA,8
7/6/2002,NA,NA,8
7/7/2002,11.2,0.317,8
7/8/2002,NA,NA,8
7/9/2002,NA,NA,8
7/10/2002,NA,NA,8
7/11/2002,NA,NA,8
7/12/2002,NA,NA,8
7/13/2002,6.04,0.434,8
7/14/2002,NA,NA,8
7/15/2002,NA,NA,8
7/16/2002,NA,NA,8
7/17/2002,NA,NA,8
7/18/2002,NA,NA,8
7/19/2002,2.84,0.521,8
7/20/2002,NA,NA,8
7/21/2002,NA,NA,8
7/22/2002,NA,NA,8
7/23/2002,NA,NA,8
7/24/2002,NA,NA,8
