"X1","X2","X3","X4","X5","X6","X7","X8","X9","Y"
0.145892397784628,25.9293259769361,36.4696294713868,37.0219683672963,3.91998480251059,17.3105510797333,3.0075823980337,10.1003133186139,0.145014195791446,"1"
0.0930821417830884,28.3801889445093,40.12982620853,36.1282871545674,3.12439266601577,20.811264892431,2.71367103227181,9.06730630965903,0.538546741891187,"1"
0.202609552610666,25.631715359956,38.3808290979164,39.6281686247932,4.04884810643271,20.8110795044396,2.71132351174252,9.01175770051777,0.53262089682743,"1"
0.144393912432715,25.7204324282259,36.2186680972651,36.7197927270299,4.03121862187982,22.2189028833555,2.76848911825335,10.8571448858827,0.838609987911768,"0"
0.0469628640916199,21.4505101827402,31.7187421692386,31.9702795274733,4.00414850981906,22.2199675032804,2.77460363812745,11.0316317548975,0.838813653672114,"1"
0.0426864398038015,24.9697558482895,36.2214821635596,36.4687761188913,3.94375307234004,22.2183819706533,2.77948095771717,11.0749642161652,0.816624598042108,"1"
0.0474327353900299,30.9715366684059,36.2201776083047,36.1310929955738,1.95770908305421,22.218507657445,2.78182385149878,10.9590327079408,0.83594127480872,"1"
0.0456490813102573,28.2499693589099,36.2186258871891,36.1286007828359,2.13044029604644,20.3095474289162,0.60608593753539,1.81250055460259,2.40626768334769,"0"
0.203104226063006,33.7488062564526,36.2212478915816,36.129082758842,1.82827067449689,20.3112608373817,0.609506606734358,2.07418506769463,2.40809052833123,"1"
0.202179023725912,32.2509943715315,36.2187522647837,36.1289538592817,2.07198231872171,20.3108716707304,0.59551967037376,1.98775808764622,2.41381071070209,"0"
0.204251276860014,22.7489240207048,33.7482139939545,34.7515155936675,3.96215746933594,20.3111486338051,0.596264986151364,2.10918077556416,2.40658876698464,"1"
0.100993435145356,21.7517727215467,31.7484099658616,32.0009664017316,4.12311500860378,20.3107885701964,0.604394067360554,2.00380744775757,2.40607849664753,"1"
0.0524067742330954,24.7309906426687,35.2498656575512,35.7517441733601,3.84449820164591,21.641911480505,2.70949484478682,9.88436180958524,0.21632027662592,"1"
0.0465125479828566,21.7317932908656,34.5002676118715,34.7517024231488,3.89085006192327,21.6405437017074,2.69356729306513,10.1325582005084,0.220214812117629,"1"
0.202985122674145,26.7505627235202,37.2501910345545,41.7487353736181,2.99405895033851,21.6398135746382,2.70829506063368,9.95187952546403,0.237898871430662,"0"
0.0561757284449413,22.9800942203132,33.5018259451315,33.9984801975256,3.9902090638876,21.6385213259161,2.6930951782898,10.0077536889352,0.234179532488342,"1"
0.0478978091897443,22.7289627839681,33.7485848828284,34.0013086829493,3.87429307233542,21.6385186943179,2.70848748533987,9.9900399598293,0.232010981810745,"1"
0.049920892752707,23.4802172162188,34.2481846866971,35.7510950389085,4.08491806881502,21.6400156507529,2.68945665983716,10.1615078915842,0.223506863708608,"1"
0.0404428532812744,25.4806545104496,37.0004388538282,37.7516685773274,4.12598623232916,21.6409347138526,2.70616748805391,10.1856777107343,0.213738765770104,"1"
0.0430816958798096,25.2291179523831,36.7502958836462,36.9994420867376,4.15720917973667,21.6390664134305,2.68583187829703,10.0250219393522,0.22317387166433,"1"
0.0476121569890529,22.5490797762247,33.5800369641045,35.079958242924,4.17347620250657,19.1403496826533,2.71284904091852,9.16289235576987,0.537338011404499,"1"
0.0513999676238745,22.8007483558888,34.3280472838907,35.5818176925322,3.81296221762896,19.1385750655234,2.69327323181089,8.87879987629131,0.517708796092775,"1"
0.0476150559308007,22.0483784733145,32.3293819638584,32.5809320537727,3.88629523608834,19.1381704245303,2.69979879356688,9.17123674713075,0.536108278746251,"1"
0.0941223171586171,24.0504874361753,35.0485589382164,35.5507357410332,3.82469584783539,19.1398647458889,2.70973659989191,8.81783444965258,0.539803157192655,"1"
0.0409844924882054,22.0217831246322,32.7999957298841,34.2999311369034,4.11394684202969,19.1383709641201,2.70896370019298,9.07194309532642,0.512988087893464,"0"
0.0423175229970366,21.0191885043113,32.3013662629118,33.3011288859034,3.89291721191257,19.1396116438825,2.71299939513439,8.81285366751254,0.512456481303088,"1"
0.045235984926112,24.6799664965384,37.9816835760102,38.2506650792379,4.13391567589715,19.9192958167801,2.38958064612933,8.00768432375044,0.586565613148268,"1"
0.154174831886776,26.4994058661545,41.0998646086967,42.1284506318066,3.80459384648129,19.9183675239617,2.40614122794941,7.99860024536028,0.589515036412049,"1"
0.0540929546393454,26.230378334811,39.2815368044153,40.0687835180759,3.84874477302656,19.918222770297,2.38530111870496,8.11604189863428,0.603135941927321,"1"
0.0904480320494622,26.2299124260629,39.0319196628937,39.7984078941038,3.86325207985938,19.9187653551353,2.41351574779255,8.1254790992476,0.592573864641599,"1"
0.205254573440179,25.449368391485,37.6214157654978,38.131414138048,3.80409365724772,29.9013113343259,2.69001563807717,9.07810952719301,0.595238634995185,"1"
0.101638988475315,33.3801896167742,36.2200411483999,36.1307641294645,1.96143696019426,20.3180657345112,2.98924218113534,10.1112432404421,0.232797993903514,"1"
0.0483734105620533,33.3802140662828,36.2184565678546,36.1312268732842,1.9829625133425,20.3182759311162,3.00431517431047,10.1055308568291,0.220573159181513,"1"
0.0904251742456108,27.6782139363177,39.8510758670438,39.8496372789443,4.03769583711401,20.3194250433072,2.98944702961715,9.89519484369084,0.238032426852733,"1"
0.0527392332628369,24.7296465647388,36.9809019795945,38.4814874507729,3.89029984334484,21.2289648131989,2.11368816428818,10.1585136624053,1.48878923369804,"1"
0.146385086658411,29.4796385562588,41.9788853362696,42.2307253415985,3.96648837793618,21.2291700686067,2.10841882284963,10.0888566703536,1.50443542302819,"1"
0.0571665648091584,22.9498787305346,34.0814849730525,34.3505118815247,3.98810338499025,20.0797973163249,2.98845224257093,10.1586855402216,0.296816442883573,"1"
0.150402078875341,23.5284866165863,32.5803235908113,33.0800233745212,4.05643701190129,17.9713442207314,2.69379241860006,8.99167078603059,0.52841962194303,"1"
